Internal ID,NAICS Code ID,Primary Name,NAICS Sector,NAICS Sub Sector,GICS Sector,GICS Industry Group,GICS Sub Industry,Supply Chain Tier,Contagion Score,material_id,material_name,hs_code,market_ticker,origin_country_1,o1_market_share,origin_country_2,o2_market_share,origin_country_3,o3_market_share,refining_country_1,r1_market_share,refining_country_2,r2_market_share,refining_country_3,r3_market_share,primary_transit_vehicle,cost_weight_metric,substitute_material_id,substitutability_index,search_tags
PC_331313,331313,Alumina Refining and Primary Aluminum Production ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.5,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331313,331313,Alumina Refining and Primary Aluminum Production ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.5,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331313,331313,Alumina Refining and Primary Aluminum Production ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.5,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331314,331314,Secondary Smelting and Alloying of Aluminum ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.9,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331315,331315,"Aluminum Sheet, Plate, and Foil Manufacturing ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.2,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331315,331315,"Aluminum Sheet, Plate, and Foil Manufacturing ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.2,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331315,331315,"Aluminum Sheet, Plate, and Foil Manufacturing ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.2,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331315,331315,"Aluminum Sheet, Plate, and Foil Manufacturing ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.2,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331318,331318,"Other Aluminum Rolling, Drawing, and Extruding ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.2,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33141,33141,Nonferrous Metal (except Aluminum) Smelting and Refining ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.9,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33141,33141,Nonferrous Metal (except Aluminum) Smelting and Refining ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.9,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33141,33141,Nonferrous Metal (except Aluminum) Smelting and Refining ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.9,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33141,33141,Nonferrous Metal (except Aluminum) Smelting and Refining ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.9,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33142,33142,"Copper Rolling, Drawing, Extruding, and Alloying",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,4.0,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331491,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,4.3,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331491,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,4.3,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331492,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,5.0,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331492,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,5.0,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331492,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,5.0,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331492,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,5.0,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331492,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,5.0,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331511,331511,Iron Foundries ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.9,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331512,331512,Steel Investment Foundries ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.9,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331513,331513,Steel Foundries (except Investment) ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,4.8,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331523,331523,Nonferrous Metal Die-Casting Foundries ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331524,331524,Aluminum Foundries (except Die-Casting) ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,2.7,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_331529,331529,Other Nonferrous Metal Foundries (except Die-Casting) ,Manufacturing,Primary Metal Manufacturing,Materials,Materials,Steel,3,3.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332111,332111,Iron and Steel Forging ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.7,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332112,332112,Nonferrous Forging ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332114,332114,Custom Roll Forming ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.0,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332117,332117,Powder Metallurgy Part Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.3,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332119,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.4,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332119,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.4,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332119,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.4,MAT_RUB_01,Natural Rubber,400122,SGX: TF,Thailand,35%,Indonesia,25%,Vietnam,8%,Thailand,35%,Indonesia,25%,Malaysia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332119,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.4,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332215,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332216,332216,Saw Blade and Handtool Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332311,332311,Prefabricated Metal Building and Component Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.8,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332312,332312,Fabricated Structural Metal Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332313,332313,Plate Work Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.0,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332321,332321,Metal Window and Door Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.4,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332322,332322,Sheet Metal Work Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332323,332323,Ornamental and Architectural Metal Work Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33241,33241,Power Boiler and Heat Exchanger Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.9,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33241,33241,Power Boiler and Heat Exchanger Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.9,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33241,33241,Power Boiler and Heat Exchanger Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.9,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33242,33242,Metal Tank (Heavy Gauge) Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.0,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332431,332431,Metal Can Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332439,332439,Other Metal Container Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33251,33251,Hardware Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.4,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332613,332613,Spring Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.0,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332618,332618,Other Fabricated Wire Product Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.4,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33271,33271,Machine Shops,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332721,332721,Precision Turned Product Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.5,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332722,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332811,332811,Metal Heat Treating ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332812,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332813,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.8,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332911,332911,Industrial Valve Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332912,332912,Fluid Power Valve and Hose Fitting Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.3,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332913,332913,Plumbing Fixture Fitting and Trim Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332919,332919,Other Metal Valve and Pipe Fitting Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332991,332991,Ball and Roller Bearing Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332992,332992,Small Arms Ammunition Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,4.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332993,332993,Ammunition (except Small Arms) Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,5.0,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332994,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing ",Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.5,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332996,332996,Fabricated Pipe and Pipe Fitting Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,2.3,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_332999,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,Manufacturing,Fabricated Metal Product Manufacturing,Materials,Materials,Steel,2,3.4,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333111,333111,Farm Machinery and Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.4,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333111,333111,Farm Machinery and Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.4,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333111,333111,Farm Machinery and Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.4,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333112,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.2,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333112,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.2,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
